Thickness_mm,Modulus_GPa,LoadLevel_kN,Subgrade_K_MPam,LoadPosition,Flexure_SR
60.00,25.00,32.52,250.00,CL,1.3
60.00,25.00,30.51,250.00,EL,2.87
60.00,25.00,30.23,250.00,IL,2.21
60.00,25.00,28.61,275.00,CL,1.29
60.00,25.00,29.21,275.00,EL,2.79
60.00,25.00,32.37,275.00,IL,2.15
60.00,25.00,31.00,300.00,CL,1.28
60.00,25.00,31.72,300.00,EL,2.72
60.00,25.00,29.73,300.00,IL,2.1
60.00,30.00,20.52,200.00,CL,0.86
60.00,30.00,18.99,200.00,EL,2.08
60.00,30.00,20.82,200.00,IL,1.5
60.00,30.00,19.71,225.00,CL,0.85
60.00,30.00,19.77,225.00,EL,2.03
60.00,30.00,20.60,225.00,IL,1.46
60.00,30.00,21.75,250.00,CL,0.84
60.00,30.00,18.26,250.00,EL,1.98
60.00,30.00,21.30,250.00,IL,1.42
60.00,30.00,19.17,275.00,CL,0.84
60.00,30.00,19.78,275.00,EL,1.94
60.00,30.00,18.09,275.00,IL,1.39
60.00,30.00,19.20,300.00,CL,0.84
60.00,30.00,20.01,300.00,EL,1.9
60.00,30.00,18.22,300.00,IL,1.36
60.00,30.00,22.46,200.00,CL,0.92
60.00,30.00,24.42,200.00,EL,2.25
60.00,30.00,20.72,200.00,IL,1.64
60.00,30.00,23.69,225.00,CL,0.91
60.00,30.00,22.09,225.00,EL,2.19
60.00,30.00,23.20,225.00,IL,1.6
60.00,30.00,21.42,250.00,CL,0.91
60.00,30.00,20.97,250.00,EL,2.14
60.00,30.00,20.97,250.00,IL,1.56
60.00,30.00,20.57,275.00,CL,0.9
60.00,30.00,21.09,275.00,EL,2.09
60.00,30.00,23.24,275.00,IL,1.52
60.00,30.00,24.22,300.00,CL,0.9
60.00,30.00,23.91,300.00,EL,2.05
60.00,30.00,23.33,300.00,IL,1.49
60.00,30.00,23.05,200.00,CL,0.98
60.00,30.00,23.95,200.00,EL,2.39
60.00,30.00,24.05,200.00,IL,1.78
60.00,30.00,23.75,225.00,CL,0.97
60.00,30.00,25.08,225.00,EL,2.33
60.00,30.00,25.18,225.00,IL,1.74
60.00,30.00,24.28,250.00,CL,0.97
60.00,30.00,24.27,250.00,EL,2.27
60.00,30.00,26.64,250.00,IL,1.69
60.00,30.00,26.45,275.00,CL,0.96
60.00,30.00,24.04,275.00,EL,2.22
60.00,30.00,27.07,275.00,IL,1.65
60.00,30.00,27.26,300.00,CL,0.95
60.00,30.00,24.13,300.00,EL,2.17
60.00,30.00,24.27,300.00,IL,1.61
60.00,30.00,27.53,200.00,CL,1.05
60.00,30.00,29.93,200.00,EL,2.52
60.00,30.00,29.57,200.00,IL,1.91
60.00,30.00,25.31,225.00,CL,1.04
60.00,30.00,26.91,225.00,EL,2.45
60.00,30.00,27.79,225.00,IL,1.85
60.00,30.00,27.52,250.00,CL,1.03
60.00,30.00,25.82,250.00,EL,2.39
60.00,30.00,29.47,250.00,IL,1.81
60.00,30.00,28.47,275.00,CL,1.02
60.00,30.00,29.36,275.00,EL,2.34
60.00,30.00,29.47,275.00,IL,1.76
60.00,30.00,28.87,300.00,CL,1.02
60.00,30.00,27.17,300.00,EL,2.28
60.00,30.00,28.11,300.00,IL,1.72
60.00,30.00,27.96,200.00,CL,1.12
60.00,30.00,31.04,200.00,EL,2.65
60.00,30.00,28.08,200.00,IL,2.05
60.00,30.00,31.16,225.00,CL,1.11
60.00,30.00,28.38,225.00,EL,2.57
60.00,30.00,27.71,225.00,IL,1.99
60.00,30.00,27.99,250.00,CL,1.1
60.00,30.00,27.01,250.00,EL,2.51
60.00,30.00,31.31,250.00,IL,1.94
60.00,30.00,31.39,275.00,CL,1.09
60.00,30.00,30.09,275.00,EL,2.45
60.00,30.00,27.97,275.00,IL,1.89
60.00,30.00,27.50,300.00,CL,1.08
60.00,30.00,27.11,300.00,EL,2.39
60.00,30.00,27.99,300.00,IL,1.84
60.00,35.00,21.56,200.00,CL,0.74
60.00,35.00,18.97,200.00,EL,1.84
60.00,35.00,19.42,200.00,IL,1.32
60.00,35.00,18.42,225.00,CL,0.74
60.00,35.00,18.89,225.00,EL,1.8
60.00,35.00,20.08,225.00,IL,1.29
60.00,35.00,20.43,250.00,CL,0.73
60.00,35.00,18.98,250.00,EL,1.76
60.00,35.00,18.23,250.00,IL,1.26
60.00,35.00,19.56,275.00,CL,0.73
60.00,35.00,18.94,275.00,EL,1.72
60.00,35.00,18.88,275.00,IL,1.24
60.00,35.00,21.84,300.00,CL,0.72
60.00,35.00,20.47,300.00,EL,1.69
60.00,35.00,20.23,300.00,IL,1.21
60.00,35.00,22.12,200.00,CL,0.8
60.00,35.00,22.18,200.00,EL,1.99
60.00,35.00,22.68,200.00,IL,1.46
60.00,35.00,23.38,225.00,CL,0.79
60.00,35.00,23.41,225.00,EL,1.94
60.00,35.00,21.02,225.00,IL,1.42
60.00,35.00,22.50,250.00,CL,0.79
60.00,35.00,22.10,250.00,EL,1.9
60.00,35.00,24.17,250.00,IL,1.39
60.00,35.00,23.09,275.00,CL,0.78
60.00,35.00,22.65,275.00,EL,1.86
60.00,35.00,20.77,275.00,IL,1.36
60.00,35.00,22.98,300.00,CL,0.78
60.00,35.00,20.78,300.00,EL,1.82
60.00,35.00,21.77,300.00,IL,1.33
60.00,35.00,23.21,200.00,CL,0.85
60.00,35.00,25.96,200.00,EL,2.12
60.00,35.00,23.53,200.00,IL,1.58
60.00,35.00,24.46,225.00,CL,0.84
60.00,35.00,26.98,225.00,EL,2.07
60.00,35.00,23.52,225.00,IL,1.54
60.00,35.00,25.04,250.00,CL,0.84
60.00,35.00,24.60,250.00,EL,2.02
60.00,35.00,22.59,250.00,IL,1.5
60.00,35.00,26.46,275.00,CL,0.83
60.00,35.00,22.85,275.00,EL,1.97
60.00,35.00,24.87,275.00,IL,1.47
60.00,35.00,25.30,300.00,CL,0.83
60.00,35.00,25.64,300.00,EL,1.93
60.00,35.00,25.94,300.00,IL,1.44
60.00,35.00,26.14,200.00,CL,0.91
60.00,35.00,24.80,200.00,EL,2.23
60.00,35.00,28.73,200.00,IL,1.69
60.00,35.00,27.70,225.00,CL,0.9
60.00,35.00,29.35,225.00,EL,2.18
60.00,35.00,29.27,225.00,IL,1.65
60.00,35.00,29.39,250.00,CL,0.89
60.00,35.00,27.42,250.00,EL,2.13
60.00,35.00,26.58,250.00,IL,1.61
60.00,35.00,29.10,275.00,CL,0.89
60.00,35.00,27.23,275.00,EL,2.08
60.00,35.00,25.76,275.00,IL,1.57
60.00,35.00,29.45,300.00,CL,0.88
60.00,35.00,29.60,300.00,EL,2.04
60.00,35.00,27.31,300.00,IL,1.54
60.00,35.00,27.45,200.00,CL,0.97
60.00,35.00,29.33,200.00,EL,2.35
60.00,35.00,31.82,200.00,IL,1.82
60.00,35.00,32.41,225.00,CL,0.96
60.00,35.00,28.22,225.00,EL,2.29
60.00,35.00,27.40,225.00,IL,1.77
60.00,35.00,32.26,250.00,CL,0.95
60.00,35.00,29.34,250.00,EL,2.23
60.00,35.00,30.25,250.00,IL,1.72
60.00,35.00,32.81,275.00,CL,0.95
60.00,35.00,27.40,275.00,EL,2.18
60.00,35.00,30.89,275.00,IL,1.68
60.00,35.00,27.44,300.00,CL,0.94
60.00,35.00,29.25,300.00,EL,2.13
60.00,35.00,31.82,300.00,IL,1.65
75.00,20.00,19.73,200.00,CL,0.83
75.00,20.00,21.99,200.00,EL,2.09
75.00,20.00,20.24,200.00,IL,1.51
75.00,20.00,19.28,225.00,CL,0.83
75.00,20.00,18.88,225.00,EL,2.05
75.00,20.00,19.40,225.00,IL,1.48
75.00,20.00,19.49,250.00,CL,0.82
75.00,20.00,18.27,250.00,EL,2
75.00,20.00,19.48,250.00,IL,1.45
75.00,20.00,19.86,275.00,CL,0.81
75.00,20.00,20.89,275.00,EL,1.96
75.00,20.00,20.63,275.00,IL,1.42
75.00,20.00,20.84,300.00,CL,0.81
75.00,20.00,18.03,300.00,EL,1.93
75.00,20.00,18.87,300.00,IL,1.39
75.00,20.00,23.23,200.00,CL,0.83
75.00,20.00,22.43,200.00,EL,2.27
75.00,20.00,20.27,200.00,IL,1.67
75.00,20.00,23.87,225.00,CL,0.83
75.00,20.00,23.73,225.00,EL,2.22
75.00,20.00,22.72,225.00,IL,1.63
75.00,20.00,20.55,250.00,CL,0.82
75.00,20.00,23.70,250.00,EL,2.17
75.00,20.00,22.88,250.00,IL,1.59
75.00,20.00,23.77,275.00,CL,0.81
75.00,20.00,23.63,275.00,EL,2.13
75.00,20.00,23.86,275.00,IL,1.56
75.00,20.00,22.58,300.00,CL,0.81
75.00,20.00,20.88,300.00,EL,2.09
75.00,20.00,23.27,300.00,IL,1.53
75.00,20.00,25.60,200.00,CL,0.95
75.00,20.00,26.21,200.00,EL,2.41
75.00,20.00,23.35,200.00,IL,1.81
75.00,20.00,23.47,225.00,CL,0.95
75.00,20.00,26.95,225.00,EL,2.36
75.00,20.00,26.25,225.00,IL,1.77
75.00,20.00,27.04,250.00,CL,0.94
75.00,20.00,26.29,250.00,EL,2.3
75.00,20.00,25.49,250.00,IL,1.73
75.00,20.00,25.77,275.00,CL,0.93
75.00,20.00,26.95,275.00,EL,2.26
75.00,20.00,25.39,275.00,IL,1.69
75.00,20.00,25.66,300.00,CL,0.93
75.00,20.00,23.28,300.00,EL,2.21
75.00,20.00,24.87,300.00,IL,1.66
75.00,20.00,28.69,200.00,CL,1.03
75.00,20.00,26.24,200.00,EL,2.55
75.00,20.00,25.86,200.00,IL,1.94
75.00,20.00,26.48,225.00,CL,1.02
75.00,20.00,26.08,225.00,EL,2.49
75.00,20.00,25.93,225.00,IL,1.89
75.00,20.00,27.09,250.00,CL,1.01
75.00,20.00,29.74,250.00,EL,2.44
75.00,20.00,27.54,250.00,IL,1.85
75.00,20.00,25.78,275.00,CL,1
75.00,20.00,25.17,275.00,EL,2.38
75.00,20.00,28.58,275.00,IL,1.81
75.00,20.00,26.86,300.00,CL,0.99
75.00,20.00,29.27,300.00,EL,2.34
75.00,20.00,28.38,300.00,IL,1.77
75.00,20.00,31.78,200.00,CL,1.09
75.00,20.00,28.63,200.00,EL,2.68
75.00,20.00,31.15,200.00,IL,2.08
75.00,20.00,28.58,225.00,CL,1.08
75.00,20.00,32.63,225.00,EL,2.62
75.00,20.00,30.82,225.00,IL,2.03
75.00,20.00,28.95,250.00,CL,1.07
75.00,20.00,28.62,250.00,EL,2.56
75.00,20.00,28.15,250.00,IL,1.98
75.00,20.00,31.17,275.00,CL,1.07
75.00,20.00,28.31,275.00,EL,2.5
75.00,20.00,30.57,275.00,IL,1.94
75.00,20.00,28.59,300.00,CL,1.06
75.00,20.00,30.97,300.00,EL,2.45
75.00,20.00,31.89,300.00,IL,1.9
75.00,25.00,21.11,200.00,CL,0.68
75.00,25.00,21.04,200.00,EL,1.74
75.00,25.00,18.75,200.00,IL,1.26
75.00,25.00,18.35,225.00,CL,0.67
75.00,25.00,20.80,225.00,EL,1.71
75.00,25.00,19.47,225.00,IL,1.23
75.00,25.00,19.73,250.00,CL,0.67
75.00,25.00,18.12,250.00,EL,1.67
75.00,25.00,19.04,250.00,IL,1.21
75.00,25.00,18.13,275.00,CL,0.66
75.00,25.00,21.52,275.00,EL,1.64
75.00,25.00,18.97,275.00,IL,1.19
75.00,25.00,20.23,300.00,CL,0.66
75.00,25.00,18.16,300.00,EL,1.62
75.00,25.00,20.67,300.00,IL,1.17
75.00,25.00,21.70,200.00,CL,0.68
75.00,25.00,24.29,200.00,EL,1.89
75.00,25.00,24.25,200.00,IL,1.39
75.00,25.00,21.71,225.00,CL,0.67
75.00,25.00,24.30,225.00,EL,1.85
75.00,25.00,24.73,225.00,IL,1.36
75.00,25.00,23.96,250.00,CL,0.67
75.00,25.00,24.05,250.00,EL,1.82
75.00,25.00,21.37,250.00,IL,1.33
75.00,25.00,22.85,275.00,CL,0.66
75.00,25.00,20.55,275.00,EL,1.78
75.00,25.00,20.68,275.00,IL,1.31
75.00,25.00,24.75,300.00,CL,0.66
75.00,25.00,21.72,300.00,EL,1.75
75.00,25.00,23.62,300.00,IL,1.28
75.00,25.00,26.53,200.00,CL,0.78
75.00,25.00,26.79,200.00,EL,2.01
75.00,25.00,27.49,200.00,IL,1.51
75.00,25.00,23.71,225.00,CL,0.77
75.00,25.00,22.70,225.00,EL,1.97
75.00,25.00,24.56,225.00,IL,1.48
75.00,25.00,23.15,250.00,CL,0.76
75.00,25.00,22.61,250.00,EL,1.93
75.00,25.00,24.30,250.00,IL,1.45
75.00,25.00,26.42,275.00,CL,0.76
75.00,25.00,25.33,275.00,EL,1.89
75.00,25.00,24.06,275.00,IL,1.42
75.00,25.00,25.77,300.00,CL,0.75
75.00,25.00,23.66,300.00,EL,1.86
75.00,25.00,22.57,300.00,IL,1.39
75.00,25.00,28.95,200.00,CL,0.83
75.00,25.00,28.18,200.00,EL,2.13
75.00,25.00,28.94,200.00,IL,1.61
75.00,25.00,24.96,225.00,CL,0.83
75.00,25.00,29.35,225.00,EL,2.08
75.00,25.00,28.16,225.00,IL,1.58
75.00,25.00,27.85,250.00,CL,0.82
75.00,25.00,28.19,250.00,EL,2.04
75.00,25.00,29.50,250.00,IL,1.55
75.00,25.00,27.98,275.00,CL,0.81
75.00,25.00,27.95,275.00,EL,2
75.00,25.00,30.20,275.00,IL,1.52
75.00,25.00,28.91,300.00,CL,0.81
75.00,25.00,27.18,300.00,EL,1.97
75.00,25.00,28.64,300.00,IL,1.49
75.00,25.00,29.34,200.00,CL,0.89
75.00,25.00,28.37,200.00,EL,2.24
75.00,25.00,30.58,200.00,IL,1.74
75.00,25.00,32.57,225.00,CL,0.88
75.00,25.00,32.57,225.00,EL,2.19
75.00,25.00,29.05,225.00,IL,1.7
75.00,25.00,30.17,250.00,CL,0.87
75.00,25.00,28.27,250.00,EL,2.15
75.00,25.00,32.97,250.00,IL,1.66
75.00,25.00,32.89,275.00,CL,0.87
75.00,25.00,30.90,275.00,EL,2.11
75.00,25.00,31.83,275.00,IL,1.63
75.00,25.00,31.29,300.00,CL,0.86
75.00,25.00,30.56,300.00,EL,2.07
75.00,25.00,27.32,300.00,IL,1.6
75.00,30.00,19.82,200.00,CL,0.57
75.00,30.00,20.70,200.00,EL,1.49
75.00,30.00,20.71,200.00,IL,1.08
75.00,30.00,19.49,225.00,CL,0.57
75.00,30.00,21.77,225.00,EL,1.46
75.00,30.00,18.67,225.00,IL,1.06
75.00,30.00,20.00,250.00,CL,0.56
75.00,30.00,20.76,250.00,EL,1.44
75.00,30.00,20.79,250.00,IL,1.04
75.00,30.00,20.59,275.00,CL,0.56
75.00,30.00,19.10,275.00,EL,1.42
75.00,30.00,18.62,275.00,IL,1.03
75.00,30.00,20.54,300.00,CL,0.55
75.00,30.00,20.40,300.00,EL,1.4
75.00,30.00,18.72,300.00,IL,1.01
75.00,30.00,23.42,200.00,CL,0.57
75.00,30.00,22.30,200.00,EL,1.62
75.00,30.00,23.25,200.00,IL,1.19
75.00,30.00,24.02,225.00,CL,0.57
75.00,30.00,21.01,225.00,EL,1.59
75.00,30.00,20.34,225.00,IL,1.17
75.00,30.00,23.76,250.00,CL,0.56
75.00,30.00,22.99,250.00,EL,1.56
75.00,30.00,23.40,250.00,IL,1.15
75.00,30.00,24.02,275.00,CL,0.56
75.00,30.00,23.86,275.00,EL,1.54
75.00,30.00,24.57,275.00,IL,1.13
75.00,30.00,22.66,300.00,CL,0.55
75.00,30.00,22.45,300.00,EL,1.51
75.00,30.00,22.06,300.00,IL,1.11
75.00,30.00,23.27,200.00,CL,0.65
75.00,30.00,25.36,200.00,EL,1.72
75.00,30.00,23.89,200.00,IL,1.3
75.00,30.00,27.11,225.00,CL,0.65
75.00,30.00,25.42,225.00,EL,1.69
75.00,30.00,25.46,225.00,IL,1.27
75.00,30.00,24.27,250.00,CL,0.64
75.00,30.00,22.76,250.00,EL,1.66
75.00,30.00,22.66,250.00,IL,1.25
75.00,30.00,24.62,275.00,CL,0.64
75.00,30.00,22.92,275.00,EL,1.63
75.00,30.00,25.53,275.00,IL,1.23
75.00,30.00,26.90,300.00,CL,0.64
75.00,30.00,26.91,300.00,EL,1.61
75.00,30.00,25.80,300.00,IL,1.21
75.00,30.00,25.91,200.00,CL,0.7
75.00,30.00,29.50,200.00,EL,1.83
75.00,30.00,29.62,200.00,IL,1.39
75.00,30.00,25.83,225.00,CL,0.7
75.00,30.00,28.81,225.00,EL,1.79
75.00,30.00,26.33,225.00,IL,1.36
75.00,30.00,29.16,250.00,CL,0.69
75.00,30.00,30.23,250.00,EL,1.76
75.00,30.00,24.92,250.00,IL,1.34
75.00,30.00,29.69,275.00,CL,0.69
75.00,30.00,28.17,275.00,EL,1.73
75.00,30.00,30.10,275.00,IL,1.31
75.00,30.00,27.31,300.00,CL,0.68
75.00,30.00,29.41,300.00,EL,1.7
75.00,30.00,25.09,300.00,IL,1.29
75.00,30.00,29.01,200.00,CL,0.75
75.00,30.00,27.40,200.00,EL,1.92
75.00,30.00,32.85,200.00,IL,1.49
75.00,30.00,31.90,225.00,CL,0.74
75.00,30.00,32.12,225.00,EL,1.89
75.00,30.00,32.63,225.00,IL,1.47
75.00,30.00,27.51,250.00,CL,0.74
75.00,30.00,29.31,250.00,EL,1.85
75.00,30.00,27.43,250.00,IL,1.44
75.00,30.00,28.26,275.00,CL,0.73
75.00,30.00,28.38,275.00,EL,1.82
75.00,30.00,29.81,275.00,IL,1.41
75.00,30.00,28.61,300.00,CL,0.73
75.00,30.00,27.61,300.00,EL,1.79
75.00,30.00,28.00,300.00,IL,1.39
75.00,35.00,18.59,200.00,CL,0.49
75.00,35.00,21.89,200.00,EL,1.3
75.00,35.00,21.04,200.00,IL,0.95
75.00,35.00,21.87,225.00,CL,0.49
75.00,35.00,19.76,225.00,EL,1.28
75.00,35.00,19.11,225.00,IL,0.93
75.00,35.00,21.19,250.00,CL,0.49
75.00,35.00,19.31,250.00,EL,1.26
75.00,35.00,19.20,250.00,IL,0.92
75.00,35.00,18.93,275.00,CL,0.48
75.00,35.00,18.52,275.00,EL,1.25
75.00,35.00,19.03,275.00,IL,0.9
75.00,35.00,19.42,300.00,CL,0.48
75.00,35.00,20.70,300.00,EL,1.23
75.00,35.00,18.25,300.00,IL,0.89
75.00,35.00,21.20,200.00,CL,0.49
75.00,35.00,23.89,200.00,EL,1.42
75.00,35.00,20.91,200.00,IL,1.04
75.00,35.00,21.79,225.00,CL,0.49
75.00,35.00,24.14,225.00,EL,1.39
75.00,35.00,20.95,225.00,IL,1.03
75.00,35.00,20.62,250.00,CL,0.49
75.00,35.00,22.43,250.00,EL,1.37
75.00,35.00,21.61,250.00,IL,1.01
75.00,35.00,22.79,275.00,CL,0.48
75.00,35.00,23.87,275.00,EL,1.35
75.00,35.00,20.87,275.00,IL,0.99
75.00,35.00,22.86,300.00,CL,0.48
75.00,35.00,22.52,300.00,EL,1.33
75.00,35.00,20.90,300.00,IL,0.98
75.00,35.00,25.62,200.00,CL,0.57
75.00,35.00,23.87,200.00,EL,1.51
75.00,35.00,24.94,200.00,IL,1.14
75.00,35.00,22.91,225.00,CL,0.56
75.00,35.00,24.80,225.00,EL,1.48
75.00,35.00,24.03,225.00,IL,1.12
75.00,35.00,26.61,250.00,CL,0.56
75.00,35.00,22.78,250.00,EL,1.46
75.00,35.00,24.59,250.00,IL,1.1
75.00,35.00,24.79,275.00,CL,0.55
75.00,35.00,26.13,275.00,EL,1.44
75.00,35.00,25.37,275.00,IL,1.08
75.00,35.00,25.84,300.00,CL,0.55
75.00,35.00,26.39,300.00,EL,1.42
75.00,35.00,26.81,300.00,IL,1.07
75.00,35.00,26.48,200.00,CL,0.61
75.00,35.00,27.71,200.00,EL,1.6
75.00,35.00,29.37,200.00,IL,1.22
75.00,35.00,30.19,225.00,CL,0.61
75.00,35.00,29.64,225.00,EL,1.57
75.00,35.00,26.79,225.00,IL,1.2
75.00,35.00,25.82,250.00,CL,0.6
75.00,35.00,27.44,250.00,EL,1.55
75.00,35.00,28.83,250.00,IL,1.18
75.00,35.00,27.46,275.00,CL,0.6
75.00,35.00,27.41,275.00,EL,1.52
75.00,35.00,29.36,275.00,IL,1.16
75.00,35.00,26.74,300.00,CL,0.59
75.00,35.00,29.48,300.00,EL,1.5
75.00,35.00,26.99,300.00,IL,1.14
75.00,35.00,28.97,200.00,CL,0.65
75.00,35.00,29.72,200.00,EL,1.69
75.00,35.00,31.57,200.00,IL,1.31
75.00,35.00,27.76,225.00,CL,0.64
75.00,35.00,28.18,225.00,EL,1.66
75.00,35.00,32.71,225.00,IL,1.29
75.00,35.00,28.05,250.00,CL,0.64
75.00,35.00,30.41,250.00,EL,1.63
75.00,35.00,30.48,250.00,IL,1.27
75.00,35.00,29.94,275.00,CL,0.64
75.00,35.00,30.87,275.00,EL,1.61
75.00,35.00,28.38,275.00,IL,1.25
75.00,35.00,30.32,300.00,CL,0.63
75.00,35.00,29.23,300.00,EL,1.58
75.00,35.00,30.97,300.00,IL,1.23
100.00,20.00,18.56,200.00,CL,0.48
100.00,20.00,20.28,200.00,EL,1.32
100.00,20.00,18.74,200.00,IL,0.96
100.00,20.00,19.11,225.00,CL,0.48
100.00,20.00,18.87,225.00,EL,1.3
100.00,20.00,18.73,225.00,IL,0.95
100.00,20.00,21.30,250.00,CL,0.48
100.00,20.00,19.14,250.00,EL,1.28
100.00,20.00,21.71,250.00,IL,0.93
100.00,20.00,21.88,275.00,CL,0.48
100.00,20.00,20.29,275.00,EL,1.27
100.00,20.00,18.57,275.00,IL,0.92
100.00,20.00,19.50,300.00,CL,0.47
100.00,20.00,21.19,300.00,EL,1.25
100.00,20.00,19.47,300.00,IL,0.91
100.00,20.00,20.64,200.00,CL,0.52
100.00,20.00,22.76,200.00,EL,1.44
100.00,20.00,24.05,200.00,IL,1.06
100.00,20.00,23.83,225.00,CL,0.52
100.00,20.00,21.04,225.00,EL,1.42
100.00,20.00,23.28,225.00,IL,1.05
100.00,20.00,21.24,250.00,CL,0.52
100.00,20.00,21.23,250.00,EL,1.4
100.00,20.00,24.18,250.00,IL,1.03
100.00,20.00,21.37,275.00,CL,0.51
100.00,20.00,21.43,275.00,EL,1.38
100.00,20.00,20.25,275.00,IL,1.02
100.00,20.00,24.17,300.00,CL,0.51
100.00,20.00,23.82,300.00,EL,1.36
100.00,20.00,23.07,300.00,IL,1.01
100.00,20.00,26.25,200.00,CL,0.56
100.00,20.00,23.26,200.00,EL,1.53
100.00,20.00,24.79,200.00,IL,1.16
100.00,20.00,24.26,225.00,CL,0.56
100.00,20.00,22.97,225.00,EL,1.51
100.00,20.00,24.93,225.00,IL,1.14
100.00,20.00,27.10,250.00,CL,0.55
100.00,20.00,22.70,250.00,EL,1.49
100.00,20.00,23.96,250.00,IL,1.13
100.00,20.00,23.54,275.00,CL,0.55
100.00,20.00,23.69,275.00,EL,1.47
100.00,20.00,27.04,275.00,IL,1.11
100.00,20.00,24.84,300.00,CL,0.54
100.00,20.00,24.83,300.00,EL,1.45
100.00,20.00,26.30,300.00,IL,1.1
100.00,20.00,25.60,200.00,CL,0.61
100.00,20.00,27.43,200.00,EL,1.63
100.00,20.00,27.11,200.00,IL,1.24
100.00,20.00,28.03,225.00,CL,0.6
100.00,20.00,30.25,225.00,EL,1.6
100.00,20.00,28.98,225.00,IL,1.22
100.00,20.00,26.94,250.00,CL,0.6
100.00,20.00,29.30,250.00,EL,1.58
100.00,20.00,25.69,250.00,IL,1.21
100.00,20.00,24.92,275.00,CL,0.6
100.00,20.00,25.87,275.00,EL,1.56
100.00,20.00,26.62,275.00,IL,1.19
100.00,20.00,27.56,300.00,CL,0.59
100.00,20.00,28.13,300.00,EL,1.54
100.00,20.00,29.76,300.00,IL,1.18
100.00,20.00,30.06,200.00,CL,0.65
100.00,20.00,30.01,200.00,EL,1.72
100.00,20.00,27.30,200.00,IL,1.34
100.00,20.00,27.21,225.00,CL,0.64
100.00,20.00,30.31,225.00,EL,1.7
100.00,20.00,29.63,225.00,IL,1.32
100.00,20.00,32.04,250.00,CL,0.64
100.00,20.00,27.96,250.00,EL,1.68
100.00,20.00,27.15,250.00,IL,1.3
100.00,20.00,29.69,275.00,CL,0.64
100.00,20.00,28.42,275.00,EL,1.65
100.00,20.00,27.30,275.00,IL,1.28
100.00,20.00,31.35,300.00,CL,0.63
100.00,20.00,27.67,300.00,EL,1.63
100.00,20.00,30.65,300.00,IL,1.27
100.00,25.00,19.12,200.00,CL,0.39
100.00,25.00,18.69,200.00,EL,1.08
100.00,25.00,19.52,200.00,IL,0.78
100.00,25.00,21.21,225.00,CL,0.39
100.00,25.00,19.57,225.00,EL,1.07
100.00,25.00,21.00,225.00,IL,0.78
100.00,25.00,18.50,250.00,CL,0.39
100.00,25.00,21.09,250.00,EL,1.05
100.00,25.00,18.95,250.00,IL,0.77
100.00,25.00,20.71,275.00,CL,0.39
100.00,25.00,20.26,275.00,EL,1.04
100.00,25.00,21.72,275.00,IL,0.76
100.00,25.00,19.55,300.00,CL,0.38
100.00,25.00,18.26,300.00,EL,1.03
100.00,25.00,18.08,300.00,IL,0.75
100.00,25.00,23.97,200.00,CL,0.43
100.00,25.00,22.61,200.00,EL,1.17
100.00,25.00,23.74,200.00,IL,0.87
100.00,25.00,21.30,225.00,CL,0.42
100.00,25.00,21.80,225.00,EL,1.16
100.00,25.00,20.39,225.00,IL,0.86
100.00,25.00,24.58,250.00,CL,0.42
100.00,25.00,23.26,250.00,EL,1.15
100.00,25.00,24.45,250.00,IL,0.85
100.00,25.00,21.44,275.00,CL,0.42
100.00,25.00,23.00,275.00,EL,1.14
100.00,25.00,23.30,275.00,IL,0.84
100.00,25.00,21.68,300.00,CL,0.41
100.00,25.00,24.07,300.00,EL,1.12
100.00,25.00,24.51,300.00,IL,0.83
100.00,25.00,26.92,200.00,CL,0.45
100.00,25.00,26.20,200.00,EL,1.25
100.00,25.00,23.89,200.00,IL,0.95
100.00,25.00,23.91,225.00,CL,0.45
100.00,25.00,27.32,225.00,EL,1.24
100.00,25.00,22.55,225.00,IL,0.94
100.00,25.00,26.08,250.00,CL,0.45
100.00,25.00,26.03,250.00,EL,1.22
100.00,25.00,25.61,250.00,IL,0.93
100.00,25.00,27.45,275.00,CL,0.44
100.00,25.00,24.06,275.00,EL,1.21
100.00,25.00,24.20,275.00,IL,0.92
100.00,25.00,22.89,300.00,CL,0.44
100.00,25.00,24.71,300.00,EL,1.2
100.00,25.00,23.81,300.00,IL,0.91
100.00,25.00,26.64,200.00,CL,0.49
100.00,25.00,29.34,200.00,EL,1.33
100.00,25.00,29.90,200.00,IL,1.02
100.00,25.00,25.77,225.00,CL,0.49
100.00,25.00,26.80,225.00,EL,1.32
100.00,25.00,29.86,225.00,IL,1
100.00,25.00,25.09,250.00,CL,0.49
100.00,25.00,25.26,250.00,EL,1.3
100.00,25.00,25.65,250.00,IL,0.99
100.00,25.00,28.02,275.00,CL,0.48
100.00,25.00,25.58,275.00,EL,1.29
100.00,25.00,30.07,275.00,IL,0.98
100.00,25.00,27.21,300.00,CL,0.48
100.00,25.00,27.51,300.00,EL,1.27
100.00,25.00,26.11,300.00,IL,0.97
100.00,25.00,29.83,200.00,CL,0.52
100.00,25.00,30.97,200.00,EL,1.41
100.00,25.00,31.51,200.00,IL,1.1
100.00,25.00,31.52,225.00,CL,0.52
100.00,25.00,30.47,225.00,EL,1.39
100.00,25.00,32.43,225.00,IL,1.08
100.00,25.00,31.90,250.00,CL,0.52
100.00,25.00,31.54,250.00,EL,1.38
100.00,25.00,27.33,250.00,IL,1.07
100.00,25.00,27.04,275.00,CL,0.52
100.00,25.00,28.27,275.00,EL,1.36
100.00,25.00,30.98,275.00,IL,1.06
